id,name,type,type_name,type_description,address,zip_code,city,country,latitude,longitude
0037336,VOI Niederlenz,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Lenzburgerstrasse 2,5702,Niederlenz,CH,47.3990619,8.1777989
0037337,VOI Steffisburg,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Bahnhofstrasse 87,3613,Steffisburg,CH,46.773617,7.6161447
0037338,VOI Aarburg,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Bahnhofstrasse 59,4663,Aarburg,CH,47.320554,7.9071351
0037339,VOI Boll,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Kernstrasse 9,3067,Boll,CH,46.9546925,7.5479454
0037341,VOI Safenwil,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Güterstrasse 1A,5745,Safenwil,CH,47.321305,7.9851441
0037342,VOI Zollbrück,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Langnaustr. 16,3436,Zollbrück,CH,46.973156,7.7477865
0037343,VOI Bern - Kramgasse,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Kramgasse 54,3011,Bern,CH,46.9481109,7.4497459
0037344,VOI Kappel,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Mittelgäustrasse 22,4616,Kappel SO,CH,47.3236429,7.8468992
0037345,VOI Biel - Jardin du Paradis,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Jakob-Stämpflistrasse 112,2502,Biel/Bienne,CH,47.1454026,7.2632867
0037346,VOI Niederrohrdorf,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Moosstrasse 2,5443,Niederrohrdorf,CH,47.4250876,8.30086
0037347,VOI Schafisheim,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Seetalstrasse 117,5503,Schafisheim,CH,47.375744,8.143915
0037348,VOI Thun Bahnhof,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Panoramastrasse 1a,3600,Thun,CH,46.75493,7.6308928
0037351,VOI Bern Warmbächli,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Holligerplatz 1,3008,Bern,CH,46.94683,7.415601
0037353,VOI Dottikon,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Bahnhofstrasse 6,5605,Dottikon,CH,47.382822,8.242143
0037355,VOI Köniz-Neuhausplatz,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Könizstrasse 251,3097,Liebefeld,CH,46.928673,7.416791
0037356,VOI Lenzburg,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Augustin Keller-Strasse 19,5600,Lenzburg,CH,47.38932,8.17072
0037358,VOI Egerkingen,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Oltnerstrasse 1,4622,Egerkingen,CH,47.321882,7.794294
0037361,VOI Stettlen,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Bernstrasse 57,3066,Stettlen,CH,46.958812,7.523631
0037362,VOI Aarau-Buchserstrasse,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Buchserstrasse 71,5000,Aarau,CH,47.390267,8.063823
0044010,Carouge - Acacias,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue Gustave-Revilliod 4,1227,Carouge GE,CH,46.1914249,6.1376403
0044020,Chêne-Vert,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Place de la Gare 2,1225,Chêne-Bourg,CH,46.195988,6.1962886
0044030,Genève - Balexert,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Avenue Louis-Casaï 27,1211,Genève 28,CH,46.2187665,6.1131166
0044060,Genève - Cointrin Aéroport,m,M-Migros,Kleine Filiale mit Grundsortiment,Route de l'Aéroport 25,1215,Genève 15 Aéroport,CH,46.2312856,6.1102265
0044090,Carouge,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue du Marché 16,1227,Carouge GE,CH,46.1834886,6.1407522
0044110,Genève - Champel,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Avenue de Champel 61,1206,Genève,CH,46.1909267,6.1524674
0044140,Genève - Charmilles,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Promenade de l'Europe 11,1203,Genève,CH,46.2082241,6.1231482
0044180,Genève - Cornavin Gare,m,M-Migros,Kleine Filiale mit Grundsortiment,Place de Cornavin 3-7,1201,Genève,CH,46.210102,6.142462
0044230,Genève - Plainpalais,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de Carouge 64,1205,Genève,CH,46.1931467,6.1435018
0044250,Genève - Eaux-Vives,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue des Eaux-Vives 17-19,1207,Genève,CH,46.2039608,6.1585088
0044290,Genève - Fusterie M-Express,m,M-Migros,Kleine Filiale mit Grundsortiment,Place de la Fusterie 7,1204,Genève,CH,46.2039287,6.1461998
0044300,Gland,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue de Mauverney 22,1196,Gland,CH,46.4170516,6.2756695
0044340,Gd Saconnex - Le Pommier,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue Sonnex 20,1218,Le Grand-Saconnex,CH,46.228951,6.1198025
0044350,Genève - Jonction,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Boulevard Carl-Vogt 6,1205,Genève,CH,46.2007896,6.1306224
0044360,Gradelle,m,M-Migros,Kleine Filiale mit Grundsortiment,Chemin de la Gradelle 10,1224,Chêne-Bougeries,CH,46.2054501,6.1812063
0044370,Le Lignon,m,M-Migros,Kleine Filiale mit Grundsortiment,Place du Lignon 29 A,1219,Le Lignon,CH,46.2034469,6.0963765
0044410,Meyrin,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Avenue de Feuillasse 24,1217,Meyrin,CH,46.2319199,6.0826195
0044430,Genève - Navigation,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue des Paquis 41,1201,Genève,CH,46.212579,6.14974
0044450,Genève - Les Cygnes,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de Lausanne 18-20,1201,Genève,CH,46.2113723,6.1449087
0044470,Nyon - La Combe,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Rue de la Morâche 6,1260,Nyon,CH,46.3827028,6.2348109
0044530,Lancy-Onex,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue des Bossons 78-80,1213,Petit-Lancy,CH,46.1885214,6.1100997
0044550,Grand-Lancy - Palettes,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Av. des Communes-Réunies 52,1212,Grand-Lancy,CH,46.1749719,6.1223706
0044590,Plan-les-Ouates,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Route de Saint-Julien 176,1228,Plan-les-Ouates,CH,46.1674266,6.1148529
0044600,Pont-Rouge,m,M-Migros,Kleine Filiale mit Grundsortiment,Esplanade de Pont-Rouge 2,1212,Grand-Lancy,CH,46.1872348,6.1274789
0044730,Genève - Rieu,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Route de Florissant 86,1206,Genève,CH,46.1919217,6.1639476
0044810,Servette,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de la Servette 93,1202,Genève,CH,46.2134099,6.1296584
0044830,Thônex,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de Genève 92,1226,Thônex,CH,46.1930274,6.1996185
0044840,Genève - Tourelle,m,M-Migros,Kleine Filiale mit Grundsortiment,Chemin de la Tourelle 2-4,1209,Genève,CH,46.2243865,6.1258169
0044860,Vernier - Arcenter,m,M-Migros,Kleine Filiale mit Grundsortiment,Route de Peney 2-4,1214,Vernier,CH,46.2167048,6.0833327
0044880,Collonge-Bellerive - Vésenaz,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Route de Thonon 55,1245,Collonge-Bellerive,CH,46.240334,6.1985909
0044890,Genève - Vidollet,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue du Vidollet 5,1202,Genève,CH,46.2162367,6.1391683
0044900,Genève - Villereuse,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de la Terrassière 29,1207,Genève,CH,46.2007706,6.1588299
0044920,Porte de Versoix,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Chemin de l'ancien péage 1,1290,Versoix,CH,46.2744374,6.1674765
0044950,Carouge - Vibert,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Avenue Vibert 29,1227,Carouge GE,CH,46.1824507,6.1344054
0049000,Thoiry (F),mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,CC Val Thoiry,01710,Thoiry,FR,46.2286354,5.9941326
0049010,Etrembières (F),mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,CC Shopping-Etrembières,74112,Etrembières,FR,46.1810413,6.2322629
0049030,Neydens (F),m,M-Migros,Kleine Filiale mit Grundsortiment,"500, route des Envignes 74",74 160,Neydens,FR,46.123435,6.0976331
0049100,VOI Genève-Cirque,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Place du Cirque 2,1204,Genève,CH,46.2010565,6.1397642
0049101,VOI Meyrin - Les Vergers,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,"3, place de la Diversité",1217,Meyrin,CH,46.2309568,6.0668592
0049102,VOI Gland,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Rue du Borgeaud 10d,1196,Gland,CH,46.4232158,6.2617789
0049103,VOI Bellevue,voi,VOI,Kleiner Nahversorger für Quartiere oder ländliche Orte,Chemin des Romelles 17,1293,Bellevue,CH,46.250263,6.146959
0063620,Echallens,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de Praz-Palud 2,1040,Echallens,CH,46.639032,6.635783
0063625,Renens Quai Ouest,m,M-Migros,Kleine Filiale mit Grundsortiment,Avenue d'Epenex 4c,1020,Renens VD,CH,46.53747,6.577771
0063630,Estavayer-le-Lac,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Route de la Chapelle 24,1470,Estavayer-le-Lac,CH,46.847963,6.8513418
0063635,Vevey Des 2 Gares,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue des Moulins 5 b,1800,Vevey,CH,46.46498,6.842394
0063640,Bex,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue Centrale 43-45,1880,Bex,CH,46.25036,7.015925
0063645,Noville,m,M-Migros,Kleine Filiale mit Grundsortiment,Route du Simplon,1845,Noville,CH,46.388385,6.920954
0063655,Préverenges,m,M-Migros,Kleine Filiale mit Grundsortiment,Chemin du Vuasset 2,1028,Préverenges,CH,46.518125,6.517526
0063660,Lausanne - Cour,m,M-Migros,Kleine Filiale mit Grundsortiment,Avenue de Cour 36,1007,Lausanne,CH,46.51559,6.617706
0063665,Aigle gare,m,M-Migros,Kleine Filiale mit Grundsortiment,Place de la gare 5,1860,Aigle,CH,46.316276,6.964818
0063675,Chavannes les Cèdres,m,M-Migros,Kleine Filiale mit Grundsortiment,Avenue de la Gare 84,1022,Chavannes-près-Renens,CH,46.529935,6.572694
0063680,Cossonay,m,M-Migros,Kleine Filiale mit Grundsortiment,Route des Chavannes 1,1304,Cossonay-Ville,CH,46.613976,6.506806
0063690,Ecublens - Croset,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,chemin du Croset 7,1024,Ecublens,CH,46.534255,6.564657
0063695,Blécherette,m,M-Migros,Kleine Filiale mit Grundsortiment,Chemin des Bossons 52,1018,Lausanne,CH,46.539434,6.618219
0063710,Lausanne - La Harpe,m,M-Migros,Kleine Filiale mit Grundsortiment,Avenue de la Harpe 17,1007,Lausanne,CH,46.512339,6.625935
0063720,Cugy,m,M-Migros,Kleine Filiale mit Grundsortiment,Route de Bottens 1,1053,Cugy VD,CH,46.585431,6.640202
0063730,Blonay,m,M-Migros,Kleine Filiale mit Grundsortiment,Route du Village 37,1807,Blonay,CH,46.465325,6.89541
0063740,Vallorbe,m,M-Migros,Kleine Filiale mit Grundsortiment,Grand-Rue 23,1337,Vallorbe,CH,46.711924,6.377775
0063750,Yverdon Sud,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue de Lausanne 10,1400,Yverdon-les-Bains,CH,46.767975,6.650346
0063770,Lausanne - Sévelin,m,M-Migros,Kleine Filiale mit Grundsortiment,Av. de Sévelin 2 Ab,1007,Lausanne,CH,46.5216627,6.6166202
0063810,Oron-la-Ville,m,M-Migros,Kleine Filiale mit Grundsortiment,Route de Lausanne 2,1610,Oron-la-Ville,CH,46.571906,6.825843
0063820,Prilly,m,M-Migros,Kleine Filiale mit Grundsortiment,Route de Cossonay 9,1008,Prilly,CH,46.533247,6.607706
0063825,Orbe Gruvatiez,m,M-Migros,Kleine Filiale mit Grundsortiment,Route des Granges-Martin 22,1350,Orbe,CH,46.721355,6.537643
0063835,Lutry – La Conversion,m,M-Migros,Kleine Filiale mit Grundsortiment,Route de la Conversion 314,1093,La Conversion,CH,46.513393,6.676909
0063840,Sainte-Croix,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue de l'Industrie 21,1450,Ste-Croix,CH,46.819684,6.502962
0063850,La Vallée,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue de la Gare 7,1347,Le Sentier,CH,46.605846,6.230565
0063865,Lausanne - La Borde,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue de la Borde 3B,1018,Lausanne,CH,46.526959,6.633064
0063870,Prilly - Malley,m,M-Migros,Kleine Filiale mit Grundsortiment,Chemin du Viaduc 1,1008,Prilly,CH,46.527394,6.602872
0063880,Lausanne - Bellevaux,m,M-Migros,Kleine Filiale mit Grundsortiment,Route Aloys-Fauquez 97,1018,Lausanne,CH,46.537606,6.63363
0063895,Lausanne - Flon Europe,m,M-Migros,Kleine Filiale mit Grundsortiment,Place de l'Europe 8,1003,Lausanne,CH,46.5206694,6.6296469
0063900,Etoy,m,M-Migros,Kleine Filiale mit Grundsortiment,Route Suisse 26,1163,Etoy,CH,46.473931,6.425846
0063910,Ecublens - EPFL,m,M-Migros,Kleine Filiale mit Grundsortiment,Louis Favre 8A,1024,Ecublens VD,CH,46.523029,6.565145
0063930,Orbe,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue des Terreaux 22,1350,Orbe,CH,46.723956,6.531316
0063940,Epalinges,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Place de la Croix-Blanche 11,1066,Epalinges,CH,46.548465,6.670864
0063950,La Tour-de-Peilz,m,M-Migros,Kleine Filiale mit Grundsortiment,Place des Anciens-Fossés 10B,1814,La Tour-de-Peilz,CH,46.452697,6.858005
0063970,Lausanne - Saint-Paul,m,M-Migros,Kleine Filiale mit Grundsortiment,Avenue d'Echallens 63,1004,Lausanne,CH,46.527802,6.616047
0063991,Clarens - Centre,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue du Léman 9,1815,Clarens,CH,46.440759,6.893382
0064270,Montagny,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,En Chamard,1442,Montagny-près-Yverdon,CH,46.792458,6.621591
0064280,Renens - Florissant,m,M-Migros,Kleine Filiale mit Grundsortiment,Avenue de Florissant 38,1020,Renens VD,CH,46.530832,6.598313
0064290,Morges,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de la gare 19,1110,Morges,CH,46.509725,6.494764
0064320,Chavannes - Renens,m,M-Migros,Kleine Filiale mit Grundsortiment,Avenue du Tir-Fédéral 12,1022,Chavannes-Renens,CH,46.536398,6.57637
0064325,Renens Silo,m,M-Migros,Kleine Filiale mit Grundsortiment,Rue du Silo 11,1020,Renens,CH,46.533162,6.58586
0064330,Bussigny,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de la Gare 2,1030,Bussigny-Lausanne,CH,46.54754,6.553088
0064340,Lausanne - La Sallaz,m,M-Migros,Kleine Filiale mit Grundsortiment,Route de Berne 1,1010,Lausanne,CH,46.533347,6.646768
0064350,Moudon,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Avenue de la Grande Fin 1,1510,Moudon,CH,46.668716,6.7971907
0064360,Payerne,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue du Temple 19,1530,Payerne,CH,46.820247,6.939556
0064380,Rolle,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Av. de la Gare 17,1180,Rolle,CH,46.460997,6.338111
0064410,Montreux,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Place du Marché 6,1820,Montreux,CH,46.431698,6.909716
0064420,Vevey - Midi Coindet,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Av. Gustave Coindet 11,1800,Vevey,CH,46.463506,6.840133
0064520,Lausanne - Chailly,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Avenue de la Vallonnette 2,1012,Lausanne,CH,46.527309,6.651514
0064570,Lausanne - Bergières,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Avenue des Bergières 50,1004,Lausanne,CH,46.531451,6.618467
0064580,Lausanne - Closelet,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Avenue d'Ouchy 11,1006,Lausanne,CH,46.514869,6.632713
0064590,Renens - Métropole,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Rue de la Mèbre 9,1020,Renens VD,CH,46.538544,6.580878
0064600,Pully,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Chemin du Pré-de-la-Tour 3,1009,Pully,CH,46.511668,6.659662
0064950,Yverdon - Métropole,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Rue de Neuchâtel 3,1400,Yverdon-les-Bains,CH,46.781175,6.63551
0064970,Lausanne - Métropole,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Rue des Terreaux 25,1003,Lausanne,CH,46.522757,6.626973
0065000,Crissier,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Chemin du Closalet 7,1023,Crissier,CH,46.554124,6.569005
0065010,Romanel-sur-Lausanne,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,En Félezin,1032,Romanel-s-Lausanne,CH,46.55972,6.6113696
0065100,Aigle - Chablais Centre,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Ch. Sous-le-Grand Pré 4,1860,Aigle,CH,46.316331,6.939938
0073120,Zug Herti,m,M-Migros,Kleine Filiale mit Grundsortiment,Hertizentrum 10,6300,Zug,CH,47.1780404,8.505821
0073140,Luzern - Schlossberg,m,M-Migros,Kleine Filiale mit Grundsortiment,Friedentalstrasse 6,6004,Luzern,CH,47.0611806,8.3078217
0073150,Luzern - Bahnhof Daily,m,M-Migros,Kleine Filiale mit Grundsortiment,Zentralstrasse 7,6003,Luzern,CH,47.0497659,8.3097035
0073170,Weinbergli Luzern,m,M-Migros,Kleine Filiale mit Grundsortiment,Tribschenstrasse 62,6005,Luzern,CH,47.042706,8.3160305
0073180,Erstfeld,m,M-Migros,Kleine Filiale mit Grundsortiment,Gotthardstrasse 144,6472,Erstfeld,CH,46.8251526,8.6500662
0073190,Zug - Grabenstrasse,m,M-Migros,Kleine Filiale mit Grundsortiment,Grabenstrasse 5,6300,Zug,CH,47.1652634,8.5151671
0073200,Buchrain - Tschannhof,m,M-Migros,Kleine Filiale mit Grundsortiment,Unterdorfstrasse,6033,Buchrain,CH,47.0954005,8.3488964
0073210,Reiden,m,M-Migros,Kleine Filiale mit Grundsortiment,Hauptstrasse 52,6260,Reiden,CH,47.2484269,7.9715113
0073220,Buochs,m,M-Migros,Kleine Filiale mit Grundsortiment,Ennetbürgerstrasse 45,6374,Buochs,CH,46.9777789,8.4159724
0073230,Luzern - Bahnhof,m,M-Migros,Kleine Filiale mit Grundsortiment,Zentralstrasse 1,6003,Luzern,CH,47.0501738,8.3103365
0073270,Luzern - Würzenbachstrasse,m,M-Migros,Kleine Filiale mit Grundsortiment,Würzenbachstrasse 19,6006,Luzern,CH,47.0550833,8.3437092
0073280,Oberkirch,m,M-Migros,Kleine Filiale mit Grundsortiment,Luzernstrasse 36,6208,Oberkirch LU,CH,47.1651653,8.1137803
0073290,Root,m,M-Migros,Kleine Filiale mit Grundsortiment,Bahnhofstrasse 11b,6037,Root,CH,47.116936,8.391274
0073300,Wylpark Hergiswil,m,M-Migros,Kleine Filiale mit Grundsortiment,Seestrasse 43,6052,Hergiswil NW,CH,46.98708,8.312451
0073330,Bertiswil Rothenburg LU,m,M-Migros,Kleine Filiale mit Grundsortiment,Rosengartenstrasse 2,6023,Rothenburg,CH,47.101345,8.263377
0073340,Adligenswil LU,m,M-Migros,Kleine Filiale mit Grundsortiment,Obgardirain 1,6043,Adligenswil,CH,47.071438,8.362019
0073350,Grienbachstrasse Zug,m,M-Migros,Kleine Filiale mit Grundsortiment,Grienbachstrasse 11,6302,Zug,CH,47.183948,8.522788
0073670,Luzern - Brüelstrasse,m,M-Migros,Kleine Filiale mit Grundsortiment,Kreuzbuchstrasse 53,6006,Luzern,CH,47.0544761,8.3402123
0073680,Emmen - Kapf,m,M-Migros,Kleine Filiale mit Grundsortiment,Kapfstrasse 3,6020,Emmenbrücke,CH,47.0898808,8.2738074
0073690,Luzern - Waldstätter,m,M-Migros,Kleine Filiale mit Grundsortiment,Winkelriedstrasse 58,6003,Luzern,CH,47.0462259,8.3071716
0073710,Ruopigen Zentrum Luzern,m,M-Migros,Kleine Filiale mit Grundsortiment,Ruopigenplatz,6015,Luzern,CH,47.0622438,8.2740577
0073720,Küssnacht - Rigimärt,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Siegwartstrasse 11,6403,Küssnacht am Rigi,CH,47.0836743,8.4412034
0073740,Cham - Neudorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Zugerstrasse 15/17,6330,Cham,CH,47.1820876,8.4615121
0073750,Brunnen - Bahnhofsmärcht,m,M-Migros,Kleine Filiale mit Grundsortiment,Bahnhofplatz 19,6440,Brunnen,CH,46.99991,8.608986
0073760,Unterägeri,m,M-Migros,Kleine Filiale mit Grundsortiment,Zugerstrasse 32,6314,Unterägeri,CH,47.1380428,8.579203
0073770,Luzern - Bruchstrasse,m,M-Migros,Kleine Filiale mit Grundsortiment,Bruchstrasse 18,6003,Luzern,CH,47.050865,8.299126
0073780,Willisau - Chrüzhof,m,M-Migros,Kleine Filiale mit Grundsortiment,Ettiswilerstrasse 14,6130,Willisau,CH,47.122768,7.9941804
0073790,Goldau,m,M-Migros,Kleine Filiale mit Grundsortiment,Parkstrasse 25,6410,Goldau,CH,47.05089,8.551124
0073800,Horw,m,M-Migros,Kleine Filiale mit Grundsortiment,Gemeindehausplatz 14+15,6048,Horw,CH,47.0189983,8.309017
0073810,Zell,m,M-Migros,Kleine Filiale mit Grundsortiment,Zelgmatte 2,6144,Zell LU,CH,47.1371898,7.9282486
0073820,Rotkreuz,m,M-Migros,Kleine Filiale mit Grundsortiment,Buonaserstrasse 1,6343,Rotkreuz,CH,47.1411731,8.4287677
0073830,Schüpfheim,m,M-Migros,Kleine Filiale mit Grundsortiment,Vormüli 1,6170,Schüpfheim,CH,46.9482657,8.0165859
0073840,Luzern - Allmend,m,M-Migros,Kleine Filiale mit Grundsortiment,Zihlmattweg 46,6005,Luzern,CH,47.031586,8.304944
0073850,Baar,m,M-Migros,Kleine Filiale mit Grundsortiment,Bahnhofstrasse 5,6340,Baar,CH,47.195539,8.5250447
0073860,Ruswil,m,M-Migros,Kleine Filiale mit Grundsortiment,Rüediswilerstrasse 79,6017,Ruswil,CH,47.0884106,8.1127902
0073870,Egolzwil - Schötz,m,M-Migros,Kleine Filiale mit Grundsortiment,Grossmatt 1,6243,Egolzwil,CH,47.183407,7.9813676
0073880,Hitzkirch,m,M-Migros,Kleine Filiale mit Grundsortiment,Richensee 2,6285,Hitzkirch,CH,47.2222081,8.2518859
0073890,Engelberg,m,M-Migros,Kleine Filiale mit Grundsortiment,Klosterstrasse 5,6390,Engelberg,CH,46.8207122,8.4057173
0073910,Sempach Station,m,M-Migros,Kleine Filiale mit Grundsortiment,Mettenwilstrasse 11,6203,Sempach Station,CH,47.1169163,8.1993284
0073920,Rain,m,M-Migros,Kleine Filiale mit Grundsortiment,Gääli 6,6026,Rain,CH,47.1269865,8.2496975
0073930,Luzern - Grossmatte,m,M-Migros,Kleine Filiale mit Grundsortiment,Luzernerstrasse 143,6014,Luzern,CH,47.0494761,8.2633687
0073940,Hünenberg Dorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Maihölzli 5,6331,Hünenberg,CH,47.17504,8.427463
0073950,Malters,m,M-Migros,Kleine Filiale mit Grundsortiment,Weihermatte 7a/7b,6102,Malters,CH,47.0378576,8.1793523
0073960,Dagmersellen,m,M-Migros,Kleine Filiale mit Grundsortiment,Baselstrasse 7,6252,Dagmersellen,CH,47.212984,7.988328
0073970,Steinhausen Dorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Bahnhofstrasse 2,6312,Steinhausen,CH,47.1970572,8.4846747
0073980,Kriens - Mattenhof,m,M-Migros,Kleine Filiale mit Grundsortiment,Am Mattenhof 2,6010,Kriens,CH,47.0267443,8.30067
0073990,Altdorf,m,M-Migros,Kleine Filiale mit Grundsortiment,Gitschenstrasse 14,6460,Altdorf,CH,46.8796664,8.6416105
0074260,Luzern - Schönbühl,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Langensandstr. 23,6005,Luzern,CH,47.0372897,8.3283997
0074290,Sarnen - Sarnen-Center,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Nelkenstrasse 5,6060,Sarnen,CH,46.8967489,8.2494742
0074300,Ebikon - Ladengasse,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Zentralstrasse 16,6030,Ebikon,CH,47.0811001,8.3408568
0074310,Bürglen/Altdorf - Urnertor,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Gotthardstrasse 67,6460,Altdorf UR,CH,46.8727476,8.6515004
0074320,Wolhusen - Dorfmärt,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Entlebucherstr. 36,6110,Wolhusen,CH,47.0560514,8.0705934
0074330,Zug - Metalli,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Baarerstrasse 22,6300,Zug,CH,47.1732476,8.5170158
0074340,Hochdorf - Seetal-Center,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Hauptstrasse 5,6280,Hochdorf,CH,47.1660917,8.2913828
0074350,Emmenbrücke - Sonnenplatz,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Sonnenplatz 1,6020,Emmenbrücke,CH,47.0779516,8.2752688
0074360,Kriens - Hofmatt,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Luzernerstrasse 30,6010,Kriens,CH,47.0337928,8.2829724
0074370,Ibach-Schwyz - Mythen-Center,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Mythen-Centerstr. 18,6438,Ibach,CH,47.0155468,8.64652
0074380,Luzern - Schweizerhof,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Hertensteinstrasse 9,6004,Luzern,CH,47.054745,8.3096768
0074390,Emmen - Wohncenter,mm,MM-Migros,Mittlere Filiale mit erweitertem Sortiment,Seetalstrasse 50,6020,Emmenbrücke,CH,47.0737906,8.2930347
0074400,Ebikon - Mall of Switzerland,mmm,MMM-Migros,Grosse Filiale mit Vollsortiment,Ebisquare-Strasse 1,6030,Ebikon,CH,47.0939482,8.3588978
