branch_id,branch_name,branch_type,city,inner_population,outer_population,population_score,area_coverage,reach_factor,income_per_capita,income_score,pop_income_score,total_score
44730,Genève - Rieu,mm,Genève,153225.0,243809.0,1.0,0.9197113297333334,0.8783,35399.0,0.1599846153846154,0.29076037294297424,0.6619212636121845
93900,Nürensdorf,m,Nürensdorf,22969.0,69575.0,0.94584,1.0,0.9939,48317.0,0.3587230769230769,0.08600079667695974,0.6720867747200074
24270,Porrentruy,mm,Porrentruy,8043.0,5758.0,0.2528666666666667,0.9509827581333333,0.9081,28858.0,0.05935384615384615,0.0,0.36873732085743594
93910,Wiesendangen,m,Wiesendangen,25160.0,72951.0,1.0,1.0,1.0,40149.0,0.23306153846153846,0.07770556155515536,0.6621534200033388
24280,Basel - Drachen-Center,mm,Basel,160754.0,142093.0,1.0,1.0,1.0,40666.0,0.2410153846153846,0.2572597259752562,0.6996550221181281
134900,Sion - Métropole,mmm,Sion,27613.0,26887.0,0.8459133333333333,0.6542553565333333,0.6248,29456.0,0.06855384615384616,0.029035159570216854,0.46662287245147926
24320,Delémont,mm,Delémont,15025.0,9255.0,0.46236666666666665,0.8780272525333332,0.8385,27238.0,0.03443076923076923,0.0,0.40505160435282045
44810,Servette,mm,Genève,201304.0,188035.0,1.0,0.9092040473333333,0.8682,35399.0,0.1599846153846154,0.2893407653980976,0.6585258856232092
44830,Thônex,mm,Thônex,79707.0,230151.0,1.0,0.9365929962666667,0.8944,36285.0,0.17361538461538462,0.25652070710557806,0.6627858175975259
24360,Riehen - Dorf,mm,Riehen,39966.0,122026.0,1.0,0.9547751268000001,0.9117,50639.0,0.39444615384615384,0.23519976512974333,0.7080542091551794
44840,Genève - Tourelle,m,Genève,133004.0,216887.0,1.0,0.8329705918666667,0.7954,35399.0,0.1599846153846154,0.28597596014889815,0.6353262334800359
24380,Muttenz - Rothausstrasse,mm,Muttenz,20704.0,79444.0,0.88544,0.6873104241333333,0.6563,39440.0,0.22215384615384615,0.15255113458317973,0.5436650809740718
44860,Vernier - Arcenter,m,Vernier,40630.0,186868.0,1.0,0.945868238,0.9032,23513.0,0.0,0.0,0.5794936476
24400,Moutier,mm,Moutier,7990.0,1939.0,0.22599333333333335,0.5283267817333334,0.5045,24632.0,0.0,0.0,0.22391335634666668
44880,Collonge-Bellerive - Vésenaz,mm,Collonge-Bellerive,12383.0,63608.0,0.6635466666666666,0.6240947645333333,0.596,80426.0,0.8527076923076923,0.24304939476964138,0.6026343703221334
44890,Genève - Vidollet,m,Genève,167392.0,198598.0,1.0,0.7541555476,0.7202,35399.0,0.1599846153846154,0.31184357371006605,0.6172167473389363
24420,Reinach - Mischeli,mm,Reinach BL,37009.0,105617.0,1.0,0.9516477309333332,0.9088,0.0,0.0,0.0,0.5812095461866666
44900,Genève - Villereuse,mm,Genève,206545.0,218645.0,1.0,1.0,0.9716,35399.0,0.1599846153846154,0.28507338984430713,0.6861716010457845
49000,Thoiry (F),mmm,Thoiry,1537.0,17554.0,0.15801333333333334,0.4932393054666666,0.471,0.0,0.0,0.0,0.19315186109333335
49010,Etrembières (F),mmm,Etrembières,65015.0,77549.0,1.0,0.9059646677333333,0.8651,0.0,0.0,0.0,0.5677029335466667
24440,Birsfelden,mm,Birsfelden,79775.0,192064.0,1.0,1.0,0.9668,31640.0,0.10215384615384615,0.17112700785611973,0.6513361708019931
44920,Porte de Versoix,mm,Versoix,20418.0,25201.0,0.7124866666666666,0.5730348377333333,0.5472,33054.0,0.1239076923076923,0.029088596473842907,0.4136722253029737
49030,Neydens (F),m,Neydens,2524.0,27021.0,0.24744666666666668,0.5616830038666667,0.5364,0.0,0.0,0.0,0.24021060077333334
24460,Gelterkinden,mm,Gelterkinden,11559.0,15694.0,0.41286666666666666,0.8943071618666667,0.854,32842.0,0.12064615384615385,0.0,0.4122506631425642
44950,Carouge - Vibert,mm,Carouge GE,137676.0,224186.0,1.0,0.9075468422666667,0.8666,0.0,0.0,0.0,0.5681693684533333
24480,Füllinsdorf - Schönthal,mm,Füllinsdorf,22018.0,31760.0,0.7988799999999999,0.8493611110666667,0.8111,37557.0,0.19318461538461537,0.0,0.5292831452902564
24500,Breitenbach - Wydehof,mm,Breitenbach,8217.0,12061.0,0.29952666666666666,0.7573394512,0.7232,31167.0,0.09487692307692308,0.0,0.3326212748553846
