"GEO_ID";"GEO_NAME";"VARIABLE";VALUE;"UNIT";"STATUS";"STATUS_DESC";"DESC_VAL";"PERIOD_REF";"SOURCE";"LAST_UPDATE";"GEOM_CODE";"GEOM";"GEOM_PERIOD";"MAP_ID";"MAP_URL"
"2405";"Niederbuchsiten";"Steuerbares Einkommen pro Einwohner/-in, in Franken";31508;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2406";"Oberbuchsiten";"Steuerbares Einkommen, in Mio. Franken";71;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2406";"Oberbuchsiten";"Steuerbares Einkommen pro Einwohner/-in, in Franken";31129;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2407";"Oensingen";"Steuerbares Einkommen, in Mio. Franken";183;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2407";"Oensingen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29167;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2408";"Wolfwil";"Steuerbares Einkommen, in Mio. Franken";75;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2408";"Wolfwil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";31728;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2421";"Aedermannsdorf";"Steuerbares Einkommen, in Mio. Franken";17;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2421";"Aedermannsdorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";28883;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2422";"Balsthal";"Steuerbares Einkommen, in Mio. Franken";170;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2422";"Balsthal";"Steuerbares Einkommen pro Einwohner/-in, in Franken";27428;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2423";"Gänsbrunnen";"Steuerbares Einkommen, in Mio. Franken";;"Franken";"O";"Fehlender Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2423";"Gänsbrunnen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";;"Franken";"O";"Fehlender Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2424";"Herbetswil";"Steuerbares Einkommen, in Mio. Franken";15;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2424";"Herbetswil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";27214;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2425";"Holderbank (SO)";"Steuerbares Einkommen, in Mio. Franken";21;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2425";"Holderbank (SO)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29653;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2426";"Laupersdorf";"Steuerbares Einkommen, in Mio. Franken";49;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2426";"Laupersdorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";26981;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2427";"Matzendorf";"Steuerbares Einkommen, in Mio. Franken";40;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2427";"Matzendorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";30435;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2428";"Mümliswil-Ramiswil";"Steuerbares Einkommen, in Mio. Franken";69;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2428";"Mümliswil-Ramiswil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";28943;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2429";"Welschenrohr";"Steuerbares Einkommen, in Mio. Franken";29;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2429";"Welschenrohr";"Steuerbares Einkommen pro Einwohner/-in, in Franken";26649;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2445";"Biezwil";"Steuerbares Einkommen, in Mio. Franken";11;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2445";"Biezwil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32283;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2455";"Lüterkofen-Ichertswil";"Steuerbares Einkommen, in Mio. Franken";34;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2455";"Lüterkofen-Ichertswil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";38376;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2456";"Lüterswil-Gächliwil";"Steuerbares Einkommen, in Mio. Franken";13;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2456";"Lüterswil-Gächliwil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36941;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2457";"Messen";"Steuerbares Einkommen, in Mio. Franken";50;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2457";"Messen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";33851;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2461";"Schnottwil";"Steuerbares Einkommen, in Mio. Franken";41;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2461";"Schnottwil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36276;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2463";"Unterramsern";"Steuerbares Einkommen, in Mio. Franken";;"Franken";"O";"Fehlender Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2463";"Unterramsern";"Steuerbares Einkommen pro Einwohner/-in, in Franken";;"Franken";"O";"Fehlender Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2464";"Lüsslingen-Nennigkofen";"Steuerbares Einkommen, in Mio. Franken";39;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2464";"Lüsslingen-Nennigkofen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35612;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2465";"Buchegg";"Steuerbares Einkommen, in Mio. Franken";92;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2465";"Buchegg";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36594;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2471";"Bättwil";"Steuerbares Einkommen, in Mio. Franken";44;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2471";"Bättwil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36876;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2472";"Büren (SO)";"Steuerbares Einkommen, in Mio. Franken";37;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2472";"Büren (SO)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35779;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2473";"Dornach";"Steuerbares Einkommen, in Mio. Franken";307;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2473";"Dornach";"Steuerbares Einkommen pro Einwohner/-in, in Franken";44638;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2474";"Gempen";"Steuerbares Einkommen, in Mio. Franken";36;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2474";"Gempen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";40295;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2475";"Hochwald";"Steuerbares Einkommen, in Mio. Franken";61;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2475";"Hochwald";"Steuerbares Einkommen pro Einwohner/-in, in Franken";47586;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2476";"Hofstetten-Flüh";"Steuerbares Einkommen, in Mio. Franken";144;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2476";"Hofstetten-Flüh";"Steuerbares Einkommen pro Einwohner/-in, in Franken";44933;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2477";"Metzerlen-Mariastein";"Steuerbares Einkommen, in Mio. Franken";37;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2477";"Metzerlen-Mariastein";"Steuerbares Einkommen pro Einwohner/-in, in Franken";39050;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2478";"Nuglar-St. Pantaleon";"Steuerbares Einkommen, in Mio. Franken";60;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2478";"Nuglar-St. Pantaleon";"Steuerbares Einkommen pro Einwohner/-in, in Franken";39745;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2479";"Rodersdorf";"Steuerbares Einkommen, in Mio. Franken";58;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2479";"Rodersdorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";41836;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2480";"Seewen";"Steuerbares Einkommen, in Mio. Franken";39;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2480";"Seewen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";37997;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2481";"Witterswil";"Steuerbares Einkommen, in Mio. Franken";66;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2481";"Witterswil";"Steuerbares Einkommen pro Einwohner/-in, in Franken";45596;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2491";"Hauenstein-Ifenthal";"Steuerbares Einkommen, in Mio. Franken";10;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2491";"Hauenstein-Ifenthal";"Steuerbares Einkommen pro Einwohner/-in, in Franken";33347;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2492";"Kienberg";"Steuerbares Einkommen, in Mio. Franken";14;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2492";"Kienberg";"Steuerbares Einkommen pro Einwohner/-in, in Franken";27142;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2493";"Lostorf";"Steuerbares Einkommen, in Mio. Franken";146;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2493";"Lostorf";"Steuerbares Einkommen pro Einwohner/-in, in Franken";36748;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2495";"Niedergösgen";"Steuerbares Einkommen, in Mio. Franken";114;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2495";"Niedergösgen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29351;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2497";"Obergösgen";"Steuerbares Einkommen, in Mio. Franken";68;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2497";"Obergösgen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";28943;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2498";"Rohr (SO)";"Steuerbares Einkommen, in Mio. Franken";3;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2498";"Rohr (SO)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";28886;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2499";"Stüsslingen";"Steuerbares Einkommen, in Mio. Franken";40;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2499";"Stüsslingen";"Steuerbares Einkommen pro Einwohner/-in, in Franken";35188;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2500";"Trimbach";"Steuerbares Einkommen, in Mio. Franken";160;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2500";"Trimbach";"Steuerbares Einkommen pro Einwohner/-in, in Franken";24364;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2501";"Winznau";"Steuerbares Einkommen, in Mio. Franken";61;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2501";"Winznau";"Steuerbares Einkommen pro Einwohner/-in, in Franken";30754;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2502";"Wisen (SO)";"Steuerbares Einkommen, in Mio. Franken";15;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2502";"Wisen (SO)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";34518;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2503";"Erlinsbach (SO)";"Steuerbares Einkommen, in Mio. Franken";115;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2503";"Erlinsbach (SO)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";32092;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2511";"Aeschi (SO)";"Steuerbares Einkommen, in Mio. Franken";48;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2511";"Aeschi (SO)";"Steuerbares Einkommen pro Einwohner/-in, in Franken";37488;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2513";"Biberist";"Steuerbares Einkommen, in Mio. Franken";272;"Franken";"A";"Normaler Wert";"";"2020-01-01/2020-12-31";"ESTV";"2024-02-01";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
"2513";"Biberist";"Steuerbares Einkommen pro Einwohner/-in, in Franken";29884;"Franken";"A";"Normaler Wert";"";"2020-12-31";"ESTV";"2024-02-02";"polg";"Politische Gemeinden";"2020-10-18";"27600";"https://www.atlas.bfs.admin.ch/maps/13/map/mapIdOnly/27600_de.html"
